Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
183,Super Mario Bros. 3,GBA,2003.0,Platform,Nintendo,1.711724276862369,1.118033988749895,0.9110433579144299,0.4472135954999579,2.280350850198276
184,New Super Mario Bros. U,WiiU,2012.0,Platform,Nintendo,1.5231546211727816,1.140175425099138,1.1269427669584644,0.5567764362830022,2.2781571499789037
185,Super Mario Land 3: Wario Land,GB,1994.0,Platform,Nintendo,1.57797338380595,0.9899494936611666,1.2529964086141667,0.3872983346207417,2.2781571499789037
186,FIFA Soccer 13,X360,2012.0,Action,Electronic Arts,1.0392304845413265,1.865475810617763,0.17320508075688773,0.7615773105863908,2.2759613353482084
187,The Legend of Zelda: Phantom Hourglass,DS,2007.0,Action,Nintendo,1.378404875209022,1.3527749258468684,0.9746794344808963,0.7,2.2737634001804143
188,Donkey Kong Country 2: Diddy's Kong Quest,SNES,1995.0,Platform,Nintendo,1.449137674618944,0.8602325267042626,1.4832396974191326,0.33166247903553997,2.2693611435820435
189,Tomodachi Life,3DS,2013.0,Simulation,Nintendo,0.9797958971132712,1.4212670403551895,1.374772708486752,0.5291502622129182,2.2693611435820435
190,Mario & Sonic at the Olympic Games,DS,2008.0,Sports,Sega,1.2806248474865698,1.5748015748023623,0.6633249580710799,0.7615773105863908,2.2671568097509267
191,Medal of Honor: Rising Sun,PS2,2003.0,Shooter,Electronic Arts,1.407124727947029,1.493318452306808,0.36055512754639896,0.8944271909999159,2.264950330581225
192,Kirby's Dream Land,GB,1992.0,Platform,Nintendo,1.6462077633154328,0.7810249675906654,1.3038404810405297,0.33166247903553997,2.264950330581225
193,Fable III,X360,2010.0,Role-Playing,Microsoft Game Studios,1.8947295321496416,1.0535653752852738,0.22360679774997896,0.6164414002968976,2.264950330581225
194,Call of Duty: Advanced Warfare,XOne,2014.0,Shooter,Activision,1.7916472867168918,1.2369316876852983,0.1,0.6164414002968976,2.264950330581225
195,Microsoft Flight Simulator,PC,1996.0,Simulation,Microsoft Game Studios,1.794435844492636,1.3,0.0,0.4472135954999579,2.262741699796952
196,Guitar Hero II,PS2,2006.0,Misc,RedOctane,1.9519221295943134,0.7937253933193772,0.0,0.8246211251235321,2.262741699796952
197,Resident Evil 5,PS3,2009.0,Action,Capcom,1.4,1.1958260743101399,1.0392304845413265,0.806225774829855,2.2605309110914633
198,Grand Theft Auto V,XOne,2014.0,Action,Take-Two Interactive,1.6309506430300091,1.4177446878757824,0.0,0.6403124237432849,2.253885533916929
199,Grand Theft Auto: Vice City Stories,PSP,2006.0,Action,Take-Two Interactive,1.3038404810405297,1.4212670403551895,0.4,1.1,2.253885533916929
200,FIFA Soccer 11,PS3,2010.0,Sports,Electronic Arts,0.7745966692414834,1.8138357147217055,0.2449489742783178,1.0630145812734648,2.253885533916929
201,Super Mario Bros.,GB,1999.0,Platform,Nintendo,1.8439088914585775,1.140175425099138,0.3872983346207417,0.469041575982343,2.2516660498395407
202,Resident Evil,PS,1996.0,Action,Virgin Interactive,1.4317821063276353,1.0770329614269007,1.0535653752852738,0.8544003745317531,2.247220505424423
203,Tony Hawk's Pro Skater,PS,1999.0,Sports,Activision,1.849324200890693,1.174734012447073,0.1414213562373095,0.4472135954999579,2.240535650240808
204,Super Smash Bros. for Wii U and 3DS,WiiU,2014.0,Fighting,Nintendo,1.6093476939431082,1.0295630140987,0.8944271909999159,0.7549834435270749,2.240535650240808
205,Warzone 2100,PS,1999.0,Strategy,Eidos Interactive,1.6703293088490065,1.374772708486752,0.0,0.5744562646538028,2.238302928559939
206,Spyro the Dragon,PS,1998.0,Platform,Sony Computer Entertainment,1.833030277982336,1.1661903789690602,0.2645751311064591,0.458257569495584,2.23606797749979
207,Link's Crossbow Training,Wii,2007.0,Shooter,Nintendo,1.7492855684535902,1.0862780491200215,0.5385164807134504,0.6782329983125268,2.23606797749979
208,Guitar Hero III: Legends of Rock,PS2,2007.0,Misc,Activision,1.8681541692269406,0.1,0.1,1.2165525060596438,2.23159136044214
209,Fallout 3,X360,2008.0,Role-Playing,Bethesda Softworks,1.841195263952197,1.014889156509222,0.3,0.6633249580710799,2.227105745132009
210,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,DS,2007.0,Role-Playing,Nintendo,1.3601470508735443,1.0954451150103321,1.2409673645990857,0.6082762530298219,2.227105745132009
211,Uncharted: Drake's Fortune,PS3,2007.0,Action,Sony Computer Entertainment,1.5198684153570663,1.3152946437965904,0.34641016151377546,0.8831760866327847,2.222611077089287
212,Madden NFL 06,PS2,2005.0,Sports,Electronic Arts,1.9949937343260002,0.5099019513592785,0.1,0.812403840463596,2.215851980616034
213,LEGO Star Wars: The Complete Saga,DS,2007.0,Action,LucasArts,1.7,1.2409673645990857,0.0,0.6782329983125268,2.2135943621178655
214,Diddy Kong Racing,N64,1997.0,Racing,Nintendo,1.705872210923198,0.99498743710662,0.9433981132056604,0.31622776601683794,2.209072203437452
215,Monster Hunter Freedom 3,PSP,2010.0,Role-Playing,Capcom,0.0,0.0,2.2068076490713913,0.0,2.2068076490713913
216,Dr. Mario,NES,1990.0,Puzzle,Nintendo,1.6186414056238645,0.7745966692414834,1.2328828005937953,0.31622776601683794,2.202271554554524
217,God of War III,PS3,2010.0,Action,Sony Computer Entertainment,1.6552945357246849,1.1661903789690602,0.34641016151377546,0.7937253933193772,2.2
218,StarCraft II: Wings of Liberty,PC,2010.0,Strategy,Activision,1.6,1.296148139681572,0.0,0.7681145747868608,2.1977260975835913
219,Assassin's Creed,PS3,2007.0,Adventure,Ubisoft,1.3820274961085253,1.4142135623730951,0.3,0.9110433579144299,2.1977260975835913
220,FIFA 15,PS3,2014.0,Sports,Electronic Arts,0.7549834435270749,1.772004514666935,0.2,1.03440804327886,2.195449840010015
221,Crash Team Racing,PS,1999.0,Racing,Sony Computer Entertainment,1.6031219541881396,1.2529964086141667,0.6633249580710799,0.458257569495584,2.188606862823929
222,FIFA 17,PS4,2016.0,Sports,Electronic Arts,0.5291502622129182,1.9364916731037085,0.2449489742783178,0.8306623862918074,2.1840329667841556
223,Batman: Arkham City,X360,2011.0,Action,Warner Bros. Interactive Entertainment,1.7291616465790582,1.1445523142259597,0.2,0.6403124237432849,2.181742422927143
224,Driver 2,PS,2000.0,Action,Atari,1.5362291495737217,1.449137674618944,0.1414213562373095,0.5,2.1748563170931545
225,The Simpsons: Hit & Run,PS2,2003.0,Racing,Vivendi Games,1.3152946437965904,1.4798648586948742,0.0,0.8888194417315589,2.16794833886788
226,Tony Hawk's Pro Skater 2,PS,2000.0,Sports,Activision,1.746424919657298,1.1874342087037917,0.1414213562373095,0.4472135954999579,2.1633307652783933
227,Animal Crossing: City Folk,Wii,2008.0,Simulation,Nintendo,1.3674794331177345,1.0583005244258363,1.1489125293076057,0.6082762530298219,2.1633307652783933
228,The Lord of the Rings: The Two Towers,PS2,2002.0,Action,Electronic Arts,1.3928388277184118,1.396424004376894,0.282842712474619,0.8366600265340756,2.1610182784974308
229,Forza Motorsport 4,X360,2011.0,Racing,Microsoft Game Studios,1.4422205101855958,1.42828568570857,0.2449489742783178,0.6855654600401044,2.1540659228538015
230,Tomb Raider,PS,1996.0,Action,Eidos Interactive,1.5132745950421556,1.40356688476182,0.36055512754639896,0.4898979485566356,2.151743479135001
231,Guitar Hero III: Legends of Rock,Wii,2007.0,Misc,Activision,1.7492855684535902,1.0583005244258363,0.0,0.6633249580710799,2.149418526020468
232,The Legend of Zelda: A Link to the Past,SNES,1991.0,Action,Nintendo,1.5556349186104046,0.9539392014169457,1.0723805294763609,0.36055512754639896,2.147091055358389
233,The Legend of Zelda: The Wind Waker,GC,2002.0,Action,Nintendo,1.61245154965971,0.99498743710662,0.9433981132056604,0.36055512754639896,2.1447610589527217
234,Mario & Sonic at the Olympic Winter Games,Wii,2009.0,Sports,Sega,1.374772708486752,1.4106735979665885,0.469041575982343,0.6928203230275509,2.1400934559032696
235,Luigi's Mansion: Dark Moon,3DS,2013.0,Action,Nintendo,1.3341664064126333,1.1789826122551597,1.0488088481701516,0.5477225575051661,2.1400934559032696
236,Splatoon,WiiU,2015.0,Shooter,Nintendo,1.2449899597988732,1.0723805294763609,1.2,0.6557438524302001,2.137755832643195
237,The Last of Us,PS4,2014.0,Action,Sony Computer Entertainment,1.3341664064126333,1.3674794331177345,0.2645751311064591,0.9055385138137416,2.1330729007701543
238,Guitar Hero III: Legends of Rock,X360,2007.0,Misc,Activision,1.786057109949175,0.9591663046625439,0.1,0.648074069840786,2.1283796653792764
239,Madden NFL 2005,PS2,2004.0,Sports,Electronic Arts,2.0445048300260873,0.5099019513592785,0.1,0.282842712474619,2.1283796653792764
240,Pitfall!,2600,1981.0,Platform,Activision,2.0518284528683193,0.4898979485566356,0.0,0.22360679774997896,2.1213203435596424
241,Madden NFL 07,PS2,2006.0,Sports,Electronic Arts,1.905255888325765,0.4898979485566356,0.1,0.7810249675906654,2.118962010041709
242,Spider-Man: The Movie,PS2,2002.0,Action,Activision,1.6462077633154328,1.2288205727444508,0.17320508075688773,0.47958315233127197,2.1166010488516727
243,Dragon Quest VII: Warriors of Eden,PS,2000.0,Role-Playing,Enix Corporation,0.4472135954999579,0.37416573867739417,2.0248456731316584,0.1414213562373095,2.1142374511865976
244,Uncharted: The Nathan Drake Collection,PS4,2015.0,Action,Sony Computer Entertainment,1.4,1.3,0.282842712474619,0.8602325267042626,2.1142374511865976
245,Call of Duty: Advanced Warfare,PS3,2014.0,Shooter,Activision,1.2409673645990857,1.3928388277184118,0.43588989435406733,0.8774964387392122,2.1095023109728985
246,God of War,PS2,2005.0,Action,Sony Computer Entertainment,1.6462077633154328,1.1357816691600546,0.1414213562373095,0.6557438524302001,2.1095023109728985
247,Nintendo Land,WiiU,2012.0,Misc,Nintendo,1.5968719422671311,1.0535653752852738,0.6782329983125268,0.5744562646538028,2.1071307505705477
248,Michael Jackson: The Experience,Wii,2010.0,Misc,Ubisoft,1.6340134638368191,1.161895003862225,0.1,0.6244997998398398,2.1023796041628637
249,Tony Hawk's Pro Skater 3,PS2,2001.0,Sports,Activision,1.6309506430300091,1.1357816691600546,0.1,0.6782329983125268,2.1
250,Winning Eleven: Pro Evolution Soccer 2007,PS2,2006.0,Sports,Konami Digital Entertainment,0.31622776601683794,1.5459624833740306,1.02469507659596,0.9273618495495703,2.0952326839756963
251,The Elder Scrolls IV: Oblivion,X360,2006.0,Role-Playing,Take-Two Interactive,1.6792855623746665,1.02469507659596,0.36055512754639896,0.6324555320336759,2.0952326839756963
252,Zelda II: The Adventure of Link,NES,1987.0,Adventure,Nintendo,1.4798648586948742,0.7071067811865476,1.2688577540449522,0.282842712474619,2.092844953645635
253,Need for Speed: Most Wanted,PS2,2005.0,Racing,Electronic Arts,1.4247806848775006,1.3379088160259651,0.282842712474619,0.6855654600401044,2.090454496036687
254,Resistance: Fall of Man,PS3,2006.0,Shooter,Sony Computer Entertainment,1.3152946437965904,1.3152946437965904,0.37416573867739417,0.8660254037844386,2.085665361461421
255,Sonic the Hedgehog,GEN,1991.0,Platform,Sega,1.740689518552921,0.9539392014169457,0.5099019513592785,0.36055512754639896,2.083266665599966
256,Kingdom Hearts II,PS2,2005.0,Role-Playing,Square Enix,1.4832396974191326,0.7615773105863908,1.174734012447073,0.41231056256176607,2.080865204668481
257,FIFA 14,X360,2013.0,Sports,Electronic Arts,0.9591663046625439,1.711724276862369,0.1,0.6782329983125268,2.0760539492026693
258,Call of Duty: Advanced Warfare,X360,2014.0,Shooter,Activision,1.6583123951777,1.0862780491200215,0.0,0.6082762530298219,2.0760539492026693
259,Asteroids,2600,1980.0,Shooter,Atari,2.0,0.5099019513592785,0.0,0.22360679774997896,2.0760539492026693
260,Fable II,X360,2008.0,Role-Playing,Microsoft Game Studios,1.5842979517754858,1.1269427669584644,0.33166247903553997,0.6403124237432849,2.0760539492026693
261,Halo 5: Guardians,XOne,2015.0,Shooter,Microsoft Game Studios,1.624807680927192,1.0954451150103321,0.17320508075688773,0.6244997998398398,2.0639767440550294
262,Super Mario 3D World,WiiU,2013.0,Platform,Nintendo,1.452583904633395,1.0535653752852738,0.848528137423857,0.5477225575051661,2.0615528128088303
263,Batman: Arkham Asylum,PS3,2009.0,Action,Eidos Interactive,1.493318452306808,1.1575836902790226,0.2645751311064591,0.7810249675906654,2.0615528128088303
264,Assassin's Creed: Revelations,PS3,2011.0,Action,Ubisoft,1.1874342087037917,1.4212670403551895,0.31622776601683794,0.848528137423857,2.0591260281974
265,Namco Museum,GBA,2001.0,Misc,Namco Bandai Games,1.7320508075688772,1.0535653752852738,0.22360679774997896,0.2645751311064591,2.0591260281974
266,Metal Gear Solid 3: Snake Eater,PS2,2004.0,Action,Konami Digital Entertainment,1.2083045973594573,0.0,0.9110433579144299,1.3892443989449805,2.0566963801203135
267,Daxter,PSP,2006.0,Platform,Sony Computer Entertainment,1.5652475842498528,1.0099504938362078,0.0,0.8660254037844386,2.0542638584174138
268,Warcraft II: Tides of Darkness,PC,1995.0,Strategy,Activision,1.3038404810405297,1.5066519173319364,0.0,0.47958315233127197,2.0518284528683193
269,The Legend of Zelda: Ocarina of Time,3DS,2011.0,Action,Nintendo,1.4247806848775006,1.1269427669584644,0.7874007874011811,0.5477225575051661,2.0518284528683193
270,FIFA Soccer 06,PS2,2005.0,Sports,Electronic Arts,0.8831760866327847,1.5968719422671311,0.2,0.916515138991168,2.0518284528683193
271,EyeToy Play,PS2,2003.0,Misc,Sony Computer Entertainment,0.938083151964686,1.51657508881031,0.4472135954999579,0.9110433579144299,2.04939015319192
272,Uncharted 4: A Thief's End,PS4,2016.0,Shooter,Sony Computer Entertainment,1.140175425099138,1.4387494569938157,0.4242640687119285,0.806225774829855,2.04939015319192
273,Gran Turismo 5 Prologue,PS3,2007.0,Racing,Sony Computer Entertainment,1.131370849898476,1.3527749258468684,0.7549834435270749,0.7280109889280518,2.04939015319192
274,Assassin's Creed: Revelations,X360,2011.0,Action,Ubisoft,1.5,1.2124355652982142,0.2,0.6557438524302001,2.046948949045872
275,Street Fighter IV,PS3,2009.0,Fighting,Capcom,1.4212670403551895,1.0295630140987,0.7615773105863908,0.7280109889280518,2.046948949045872
276,FIFA 12,X360,2011.0,Sports,Electronic Arts,0.916515138991168,1.6703293088490065,0.1414213562373095,0.7280109889280518,2.046948949045872
277,Teenage Mutant Ninja Turtles,NES,1989.0,Action,Palcom,1.8384776310850235,0.6633249580710799,0.5567764362830022,0.2,2.0420577856662137
278,Excitebike,NES,1984.0,Racing,Nintendo,1.42828568570857,0.6928203230275509,1.2529964086141667,0.2645751311064591,2.039607805437114
279,Frogger,PS,1997.0,Action,Hasbro Interactive,1.9467922333931784,0.5196152422706632,0.0,0.33166247903553997,2.039607805437114
280,Madden NFL 2003,PS2,2002.0,Sports,Electronic Arts,1.833030277982336,0.458257569495584,0.1,0.7483314773547883,2.0346989949375804
281,Watch Dogs,PS4,2014.0,Action,Ubisoft,1.1832159566199232,1.3638181696985856,0.33166247903553997,0.8774964387392122,2.0346989949375804
282,Half-Life,PC,1997.0,Shooter,Vivendi Games,2.0074859899884734,0.0,0.3,0.0,2.029778313018444
283,Super Mario World 2: Yoshi's Island,SNES,1995.0,Platform,Nintendo,1.284523257866513,0.7810249675906654,1.3266499161421599,0.3,2.029778313018444
284,FIFA Soccer 07,PS2,2006.0,Sports,Electronic Arts,0.8426149773176358,1.5748015748023623,0.17320508075688773,0.9433981132056604,2.0273134932713295
285,The Legend of Zelda: Skyward Sword,Wii,2011.0,Action,Nintendo,1.4628738838327795,1.0954451150103321,0.6082762530298219,0.6324555320336759,2.0248456731316584
286,Street Fighter II Turbo,SNES,1992.0,Fighting,Capcom,1.1916375287812984,0.714142842854285,1.449137674618944,0.2645751311064591,2.0248456731316584
287,Carnival Games,Wii,2007.0,Misc,Take-Two Interactive,1.4594519519326423,1.224744871391589,0.22360679774997896,0.648074069840786,2.0248456731316584
288,Fallout 4,XOne,2015.0,Role-Playing,Bethesda Softworks,1.5652475842498528,1.1224972160321824,0.1,0.6082762530298219,2.0223748416156684
289,World of Warcraft: The Burning Crusade,PC,2007.0,Role-Playing,Activision,1.6031219541881396,1.2328828005937953,0.0,0.0,2.0223748416156684
290,Fallout: New Vegas,X360,2010.0,Role-Playing,Bethesda Softworks,1.6278820596099706,1.0295630140987,0.2,0.5744562646538028,2.0199009876724157
291,God of War II,PS2,2007.0,Action,Sony Computer Entertainment,1.5231546211727816,0.2,0.2,1.2922847983320085,2.0174241001832014
292,Forza Motorsport 2,X360,2007.0,Racing,Microsoft Game Studios,1.5329709716755893,1.131370849898476,0.17320508075688773,0.6403124237432849,2.0149441679609885
293,World Soccer Winning Eleven 9,PS2,2005.0,Sports,Konami Digital Entertainment,0.34641016151377546,1.5033296378372907,0.9486832980505138,0.8774964387392122,2.0149441679609885
294,Namco Museum Vol.3,PS,1996.0,Misc,Sony Computer Entertainment,1.5099668870541498,1.2449899597988732,0.4,0.2449489742783178,2.0124611797498106
295,Tekken Tag Tournament,PS2,2000.0,Fighting,Namco Bandai Games,1.296148139681572,1.2288205727444508,0.714142842854285,0.5916079783099616,2.0124611797498106
296,Far Cry 4,PS4,2014.0,Shooter,Ubisoft,1.0583005244258363,1.4560219778561037,0.31622776601683794,0.8306623862918074,2.0074859899884734
297,Star Fox 64,N64,1997.0,Shooter,Nintendo,1.6673332000533065,0.7615773105863908,0.8,0.2,2.0074859899884734
298,Minecraft,PS4,2014.0,Misc,Sony Computer Entertainment Europe,1.174734012447073,1.3674794331177345,0.34641016151377546,0.806225774829855,2.004993765576342
299,Golf,NES,1984.0,Sports,Nintendo,1.104536101718726,0.5291502622129182,1.5684387141358123,0.2,2.0024984394500787
300,Fallout 3,PS3,2008.0,Role-Playing,Bethesda Softworks,1.466287829861518,1.0954451150103321,0.2645751311064591,0.7681145747868608,2.0024984394500787
301,Professor Layton and the Diabolical Box,DS,2007.0,Puzzle,Nintendo,0.9591663046625439,1.3341664064126333,0.9591663046625439,0.6082762530298219,2.0
302,Left 4 Dead 2,X360,2009.0,Shooter,Electronic Arts,1.6340134638368191,0.9433981132056604,0.22360679774997896,0.6082762530298219,1.997498435543818
303,Namco Museum: 50th Anniversary,PS2,2005.0,Misc,Namco Bandai Games,1.4422205101855958,1.161895003862225,0.0,0.7348469228349535,1.9949937343260002
304,EA Sports Active,Wii,2009.0,Sports,Electronic Arts,1.449137674618944,1.1661903789690602,0.2449489742783178,0.6324555320336759,1.9798989873223332
305,Assassin's Creed: Unity,PS4,2014.0,Action,Ubisoft,1.0862780491200215,1.4,0.282842712474619,0.8366600265340756,1.9798989873223332
